Nodes,Betweenness,PR,In-Degree,Out-Degree,In-Strength,Out-Strength,In-Harmonic,Out-Harmonic
18,0.0,0.008154129441085267,0.009174311926605505,0.009174311926605505,0.0043844258235265846,0.011347925660892336,271.1646883092547,0.0
77,0.0,0.005820150527653175,0.01834862385321101,0.01834862385321101,0.005190357694220484,0.004126518422142667,55.61237954082894,0.0
19,0.0,0.006206697963709119,0.027522935779816515,0.027522935779816515,0.00496811099507966,0.02579074013839167,537.7250105097295,882.4080154000401
78,0.03185524974515801,0.015114751278650083,0.027522935779816515,0.01834862385321101,0.005995919453839208,0.015474444083035005,55.50599991987191,172.78035011085134
20,0.0,0.0033706131261211233,0.01834862385321101,0.01834862385321101,0.005524648019118638,0.008253036844285334,0.0,217.63485758831084
87,0.17855929323819233,0.021430673341752263,0.06422018348623854,0.14678899082568808,0.024953926692040763,0.09795995906477813,151.16336532281593,154.78031033251858
21,0.0,0.003404149489487868,0.01834862385321101,0.0,0.005053996770524034,0.0,93.5150663880657,0.0
22,0.0,0.004242582839485708,0.009174311926605505,0.009174311926605505,0.0015474444083035004,0.0021529661332918264,169.8075133361861,357.921891734899
79,0.036782195039075774,0.019997680775572922,0.05504587155963303,0.045871559633027525,0.030169755317133982,0.005382415333229566,195.0152110975121,0.0
23,0.0,0.0024646071114859096,0.009174311926605505,0.009174311926605505,0.0002579074013839167,0.00322944919993774,506.5128759095434,265.40315446933505
24,0.0,0.00630289209829153,0.027522935779816515,0.009174311926605505,0.014020784184325655,0.0005382415333229566,137.36964396632246,125.92119440495584
25,0.0,0.002820202257085869,0.009174311926605505,0.009174311926605505,0.0005158148027678334,0.0021529661332918264,421.1317346255687,661.6731198874561
26,0.0,0.002820202257085869,0.009174311926605505,0.0,0.0005158148027678334,0.0,460.568357633269,138.75474190081724
27,0.0,0.0040983465015333115,0.03669724770642202,0.009174311926605505,0.00701611639751431,0.0021529661332918264,368.5772333796262,1031.1832913573064
28,0.0,0.002459069745597408,0.009174311926605505,0.0,0.0004886666552537369,0.0,93.97139872249652,131.81318142274114
29,0.0,0.0031757974026858293,0.009174311926605505,0.009174311926605505,0.0007737222041517502,0.0021529661332918264,247.06564288427919,0.0
30,0.0,0.002607183970661403,0.01834862385321101,0.0,0.0005158148027678334,0.0,195.0152110975121,0.0
31,0.0,0.004803550334595751,0.01834862385321101,0.01834862385321101,0.0030817748809434118,0.0010764830666459132,90.91591469131524,126.10355231720486
32,0.0,0.0021090119658859494,0.0,0.01834862385321101,0.0,0.0010764830666459132,219.94233051828033,472.20816163502764
33,0.0,0.0021090119658859494,0.0,0.009174311926605505,0.0,0.0005382415333229566,543.0238464925652,375.2018289629756
80,0.0,0.0021090119658859494,0.0,0.009174311926605505,0.0,0.0005382415333229566,118.31593186802485,199.9929913150089
34,0.0,0.0028691450660890665,0.01834862385321101,0.01834862385321101,0.0009773333105074738,0.0010764830666459132,147.56108664525615,75.27188102888162
35,0.0,0.0036693979118696584,0.027522935779816515,0.0,0.0005356007407865817,0.0,0.0,75.06606330900011
36,0.0,0.004504248665703518,0.009174311926605505,0.0,0.0016785837649393902,0.0,56.12692771688635,76.41824834710725
81,0.008239891267414205,0.006820329938518004,0.027522935779816515,0.01834862385321101,0.03270074846771087,0.00161472459996887,0.0,404.235783732728
37,0.10635406048250086,0.018198745657111687,0.06422018348623854,0.10091743119266056,0.032123431431094605,0.11158828811199263,397.1632355998392,494.9289829646083
38,0.0,0.002309188523948964,0.009174311926605505,0.009174311926605505,0.0010764830666459132,0.0009522734820329234,222.9098720128757,0.0
39,0.0,0.003009806477169514,0.009174311926605505,0.0,0.00484417379990661,0.0,56.20753596989267,76.12215907579288
91,0.0,0.002409276802980471,0.009174311926605505,0.0,0.00161472459996887,0.0,124.57146518937164,107.24513647433663
40,0.0,0.0022091002449174564,0.009174311926605505,0.0,0.0005382415333229566,0.0,274.7108555312939,55.622635862304655
