n,110.0
m,205.0
Density,0.03419516263552961
Cluster,0.04024647848811023
AssortD,-0.36157093031493737
AssortS,-0.37409470464071826
Global Efficiency,0.2839512795476627
LCC Size,110.0
Av.Degree,3.727272727272727
Max Degree,60.0
