Nodes,Betweenness,PR,In-Degree,Out-Degree,In-Strength,Out-Strength,In-Harmonic,Out-Harmonic
1,0.10993589743589743,0.04007354416068191,0.15000000000000002,0.15000000000000002,0.03572076562042441,0.05239045624328914,3.0,0.0
83,0.0,0.006876406267269317,0.0,0.025,0.0,0.007144153124084882,4.828924490809737,19.14287967737572
3,0.0,0.006876406267269317,0.0,0.025,0.0,0.007144153124084882,12.975,30.522713903230056
88,0.0,0.00795059633174117,0.025,0.0,0.0023813843746949607,0.0,13.245424166476798,27.96757084691579
85,0.0,0.025533993100822248,0.07500000000000001,0.05,0.030957996871034486,0.016669690622864723,28.910380550707153,11.004875975076331
86,0.0,0.012721395066992023,0.025,0.0,0.007144153124084882,0.0,29.394783161461483,13.335532654315305
76,0.032371794871794875,0.03159322787552104,0.07500000000000001,0.17500000000000002,0.026195228121644563,0.059534609367374015,12.618218263127263,2.1666666666666665
11,0.0,0.008424731608412726,0.025,0.025,0.0023813843746949607,0.0023813843746949607,0.0,18.57799988206482
84,0.0,0.006876406267269317,0.0,0.05,0.0,0.004762768749389921,93.94162550263245,23.263888888888882
13,0.0,0.01492846534995607,0.05,0.0,0.05477184061798409,0.0,13.839729100852058,0.0
12,0.12532051282051282,0.11951388468005388,0.225,0.225,0.23337566872010612,0.11668783436005306,17.886904761904763,32.79271900412978
14,0.03141025641025641,0.09645660622762156,0.05,0.05,0.12145060310944299,0.021432459372254645,25.815327706479454,13.135532654315305
18,0.0,0.013096071690325433,0.025,0.025,0.007144153124084882,0.004762768749389921,14.834408602150539,53.83602520849708
17,0.0,0.015104331833780127,0.05,0.025,0.009128640102997349,0.026195228121644563,8.076314753315474,0.0
82,0.03141025641025641,0.026299843011638412,0.07500000000000001,0.1,0.036117663016206905,0.030957996871034486,31.842859259624333,0.0
78,0.0,0.047497305495107084,0.025,0.025,0.004762768749389921,0.0023813843746949607,29.773425887783016,29.483227696052996
87,0.04038461538461539,0.018828669208619357,0.07500000000000001,0.1,0.019051074997559685,0.016669690622864723,0.0,18.428571428571427
79,0.020192307692307693,0.1194884822490281,0.125,0.07500000000000001,0.09548217349967414,0.011906921873474804,21.18185974079153,0.0
61,0.0,0.010098976460684878,0.025,0.0,0.007144153124084882,0.0,31.689923689225225,67.07106049116317
16,0.0,0.017242515305696177,0.025,0.025,0.011906921873474804,0.0785856843649337,8.34018412743826,0.0
81,0.0,0.011449159997061018,0.025,0.0,0.004762768749389921,0.0,9.819176002643694,4.0
59,0.0,0.05553130377261873,0.05,0.025,0.009128640102997349,0.02245305267569534,90.0177565453707,54.133756166314306
37,0.006730769230769231,0.01593252168856653,0.05,0.07500000000000001,0.03056109947525199,0.1702689827906897,17.19047619047619,37.274259188952875
36,0.0,0.013754948652570789,0.025,0.0,0.009525537498779843,0.0,5.2463487332339795,0.0
24,0.0,0.014240598151638428,0.025,0.0,0.013097614060822282,0.0,20.923995213552473,0.0
58,0.013461538461538462,0.043318561022932696,0.025,0.05,0.009525537498779843,0.06548807030411141,0.0,14.335532654315305
96,0.004487179487179487,0.015474584248896153,0.025,0.05,0.011906921873474804,0.030561099475251995,27.6807989223379,0.0
46,0.0,0.010634579536771795,0.025,0.0,0.008731742707214855,0.0,19.48955204848384,36.99579214858228
101,0.0,0.006876406267269317,0.0,0.05,0.0,0.06548807030411141,31.491062801932365,60.103648596344286
41,0.1092948717948718,0.028135276063768297,0.1,0.17500000000000002,0.09208019582153848,0.2095618249731565,8.340549263183533,0.0
27,0.0,0.01440480309223895,0.07500000000000001,0.05,0.03968973957824934,0.013097614060822282,11.784884929793929,8.357142857142858
93,0.0,0.014274397253896325,0.05,0.05,0.08731742707214855,0.008731742707214855,12.50714579538109,49.636859803995065
42,0.0,0.006876406267269317,0.0,0.025,0.0,0.008731742707214855,10.6824837145887,0.0
43,0.0,0.006876406267269317,0.0,0.025,0.0,0.0043658713536074275,33.63716360268084,5.0
102,0.0,0.02835585364113274,0.05,0.05,0.015478998435517243,0.013097614060822282,0.0,11.678018832219188
72,0.0,0.009024786396213024,0.025,0.0,0.004762768749389921,0.0,16.16774193548387,55.052324485136516
26,0.0,0.01102284988264006,0.025,0.0,0.004762768749389921,0.0,0.0,3.0
94,0.0,0.011858770663103802,0.025,0.0,0.04365871353607428,0.0,37.37261277539354,0.0
92,0.0,0.01235700710268725,0.025,0.0,0.048024584889681705,0.0,14.904481792717085,75.51482217800708
66,0.0,0.015169293498010803,0.025,0.0,0.009525537498779843,0.0,0.0,19.785736820232863
65,0.0,0.008949628074954688,0.025,0.025,0.0023813843746949607,0.0785856843649337,26.145634676472746,0.0
