Nodes,Betweenness,PR,In-Degree,Out-Degree,In-Strength,Out-Strength,In-Harmonic,Out-Harmonic
1,0.3458498023715415,0.18877024549914576,0.34782608695652173,0.7391304347826086,1.5207271115052095,2.9067297859712102,0.0,14.571192002442004
89,0.04150197628458498,0.06275134969246031,0.08695652173913043,0.08695652173913043,0.12213871468310439,0.12414098869430282,8.189246548710651,0.0
83,0.0,0.04119123455223826,0.08695652173913043,0.0,0.1421614547950887,0.0,14.111877394636016,13.771192002442003
3,0.0,0.03700767248835345,0.043478260869565216,0.08695652173913043,0.31035247173575703,0.12414098869430282,46.82571248196248,12.442648370546248
5,0.0,0.03211281849526511,0.043478260869565216,0.0,0.22168033695411216,0.0,15.467432950191574,0.0
88,0.035573122529644265,0.030770306806250362,0.08695652173913043,0.08695652173913043,0.10640656173797385,0.12414098869430282,10.178711484593837,0.0
85,0.0,0.019875683512544234,0.0,0.08695652173913043,0.0,0.12414098869430282,17.05856973995272,39.32118186691358
90,0.0,0.027217964502176756,0.043478260869565216,0.0,0.13300820217246728,0.0,6.621212121212122,0.0
86,0.0,0.019875683512544234,0.0,0.043478260869565216,0.0,0.06207049434715141,16.764069264069263,0.0
2,0.0,0.03700767248835345,0.043478260869565216,0.043478260869565216,0.31035247173575703,0.31035247173575703,0.0,1.0
7,0.0,0.04654389620966013,0.043478260869565216,0.043478260869565216,0.06207049434715141,0.06207049434715141,6.121212121212122,14.071192002442004
6,0.0,0.019875683512544234,0.0,0.043478260869565216,0.0,0.06207049434715141,16.764069264069263,0.0
64,0.0,0.0496311403975183,0.08695652173913043,0.0,0.4433606739082243,0.0,19.43350551887137,2.0
8,0.03359683794466403,0.05273613757516849,0.08695652173913043,0.08695652173913043,0.3724229660829084,0.6207049434715141,17.31388888888889,39.44618186691358
55,0.0,0.033581274693191616,0.043478260869565216,0.043478260869565216,0.24828197738860563,0.15517623586787851,0.0,24.08037518037518
10,0.0,0.04588334198484481,0.08695652173913043,0.0,0.24828197738860563,0.0,0.0,9.712562635163255
56,0.0,0.023302081307706078,0.043478260869565216,0.0,0.06207049434715141,0.0,6.787878787878788,14.609653540903542
97,0.0,0.026728479102867922,0.043478260869565216,0.0,0.12414098869430282,0.0,6.121212121212122,14.071192002442004
47,0.0,0.023302081307706078,0.043478260869565216,0.043478260869565216,0.06207049434715141,0.15517623586787851,12.780745341614907,0.0
98,0.0,0.023302081307706078,0.043478260869565216,0.043478260869565216,0.06207049434715141,0.15517623586787851,18.333333333333336,93.71428571428572
76,0.0,0.04202847099035356,0.08695652173913043,0.0,0.31035247173575703,0.0,22.423595814716794,0.0
9,0.0,0.03700767248835345,0.043478260869565216,0.0,0.31035247173575703,0.0,6.966574483933323,1.5
11,0.0,0.05962134406050301,0.08695652173913043,0.0,0.12414098869430282,0.0,12.920238095238094,0.0
12,0.0,0.019875683512544234,0.0,0.043478260869565216,0.0,0.31035247173575703,13.12857142857143,0.0
