Nodes,Betweenness,PR,In-Degree,Out-Degree,In-Strength,Out-Strength,In-Harmonic,Out-Harmonic
1,0.1590909090909091,0.05529554456767797,0.15151515151515152,0.2727272727272727,0.06547784635071746,0.15374673445843065,10.399004503344363,0.0
89,0.0,0.01165134020936752,0.030303030303030304,0.0,0.0031179926833674976,0.0,54.75135103799906,99.71803163275393
83,0.0,0.012209311025185247,0.030303030303030304,0.0,0.00556784407744196,0.0,25.791398235395615,30.996727902967333
3,0.29261363636363635,0.06730079446226558,0.15151515151515152,0.33333333333333337,0.1216017146513324,0.1558996341683749,5.855642314282282,12.317263270920632
88,0.0,0.010507204095732296,0.0,0.030303030303030304,0.0,0.0031179926833674976,61.945776270958774,87.91870730483923
85,0.029356060606060608,0.035428117284506774,0.09090909090909091,0.06060606060606061,0.04855160035529389,0.04676989025051246,11.925896104576644,0.0
90,0.0,0.01165134020936752,0.030303030303030304,0.0,0.0031179926833674976,0.0,34.298030372709775,0.0
2,0.0,0.01165134020936752,0.030303030303030304,0.0,0.0031179926833674976,0.0,10.824279255200649,0.0
7,0.04734848484848485,0.01165134020936752,0.030303030303030304,0.030303030303030304,0.0031179926833674976,0.0031179926833674976,75.24548359437215,81.90386586546278
6,0.0,0.011074573072216614,0.030303030303030304,0.0,0.0018559480258139866,0.0,0.0,35.68478938390782
8,0.0,0.023660070322204053,0.06060606060606061,0.06060606060606061,0.03615386754285646,0.009353978050102492,31.01739478797599,19.30599175387495
76,0.0946969696969697,0.034216068149236674,0.09090909090909091,0.09090909090909091,0.02546360691416789,0.009353978050102492,62.35574162108652,42.978737243516186
11,0.0,0.011074573072216614,0.030303030303030304,0.0,0.0018559480258139866,0.0,10.928715712908359,0.0
13,0.0,0.014123579023227698,0.030303030303030304,0.0,0.006235985366734995,0.0,6.055642314282283,0.0
12,0.18087121212121213,0.07657988606367688,0.15151515151515152,0.21212121212121213,0.18396156831868235,0.11224773660122993,23.238145141650715,42.885437521035165
14,0.0,0.034013641124452404,0.030303030303030304,0.0,0.04053390488377747,0.0,27.88355915349814,18.424054869814476
18,0.0,0.010507204095732296,0.0,0.030303030303030304,0.0,0.018707956100204984,16.99773168893665,0.0
17,0.0,0.0177399539507231,0.030303030303030304,0.030303030303030304,0.01247197073346999,0.006235985366734995,10.399004503344363,0.0
82,0.1581439393939394,0.08747186098098234,0.12121212121212122,0.15151515151515152,0.2141021642579015,0.1184837219679649,10.928715712908359,0.0
78,0.05397727272727273,0.019181963142661428,0.030303030303030304,0.030303030303030304,0.006495818090348953,0.0031179926833674976,42.60544067976204,29.189584908089923
87,0.24337121212121213,0.0678230555467323,0.15151515151515152,0.21212121212121213,0.11224773660122993,0.2723046943474281,29.753843918036566,50.893409821155494
79,0.05965909090909091,0.02041095084432025,0.030303030303030304,0.06060606060606061,0.0031179926833674976,0.012991636180697905,40.94453322530741,63.93022865889598
16,0.0,0.026780891269461603,0.030303030303030304,0.030303030303030304,0.02806193415030748,0.07794981708418744,0.0,18.320967164816853
81,0.0,0.0173834539159272,0.030303030303030304,0.030303030303030304,0.03247909045174477,0.015589963416837488,10.928715712908359,0.0
59,0.0,0.020201896739792263,0.030303030303030304,0.0,0.0031179926833674976,0.0,17.62096569762526,20.32908443005147
37,0.0,0.024259703736122105,0.030303030303030304,0.0,0.06495818090348954,0.0,22.31374096493211,14.224594275140184
36,0.0,0.012463762103165691,0.030303030303030304,0.0,0.0031179926833674976,0.0,21.594045117424578,0.0
96,0.01231060606060606,0.05913150393928598,0.09090909090909091,0.06060606060606061,0.09353978050102492,0.07794981708418744,10.589971438713134,0.0
46,0.027462121212121212,0.09375888408625742,0.06060606060606061,0.06060606060606061,0.13095569270143492,0.15589963416837488,7.302075197413847,10.271081255467138
29,0.0,0.0213563288782185,0.030303030303030304,0.030303030303030304,0.018707956100204984,0.07794981708418744,35.74637692093479,127.92536507492481
30,0.0,0.02236724251622761,0.06060606060606061,0.0,0.018707956100204988,0.0,19.772123075924867,0.0
105,0.0,0.013257704023810258,0.030303030303030304,0.0,0.012991636180697905,0.0,13.342259724230699,0.0
101,0.0,0.019181963142661428,0.030303030303030304,0.0,0.006495818090348953,0.0,41.33006469681839,0.0
41,0.0,0.01463295398784924,0.030303030303030304,0.0,0.01948745427104686,0.0,10.72871571290836,8.196462070736759
