Nodes,Betweenness,PR,In-Degree,Out-Degree,In-Strength,Out-Strength,In-Harmonic,Out-Harmonic
1,0.3983516483516484,0.11630421843597125,0.3571428571428571,0.7857142857142857,0.3434862385321101,1.1004281345565752,16.80705329153605,14.23157894736842
4,0.0,0.02361813850796487,0.07142857142857142,0.0,0.031804281345565746,0.0,6.566666666666667,0.0
89,0.09890109890109891,0.1087873600075226,0.14285714285714285,0.14285714285714285,0.41345565749235474,0.2289908256880734,8.0,12.30657894736842
83,0.0,0.02076091747706668,0.0,0.14285714285714285,0.0,0.3434862385321101,7.166666666666667,33.92857142857143
3,0.0,0.056750382962474914,0.14285714285714285,0.14285714285714285,0.18446483180428133,0.1717431192660551,0.0,13.964912280701755
5,0.0,0.026475359538863052,0.07142857142857142,0.0,0.06360856269113149,0.0,6.566666666666667,0.0
88,0.06593406593406594,0.17336946715015436,0.2857142857142857,0.2857142857142857,0.5215902140672783,0.3434862385321101,4.3999999999999995,0.0
85,0.027472527472527476,0.12015765084059679,0.14285714285714285,0.21428571428571427,0.4579816513761468,0.4579816513761468,6.566666666666667,0.0
90,0.0,0.02590391533268342,0.07142857142857142,0.0,0.05724770642201835,0.0,8.471428571428572,13.792317271769326
2,0.0,0.031046913188300156,0.07142857142857142,0.0,0.1144954128440367,0.0,4.3999999999999995,0.0
7,0.0,0.09011029689079766,0.07142857142857142,0.07142857142857142,0.17174311926605504,0.28623853211009176,7.9191962536614495,8.010932132531456
54,0.0,0.031046913188300156,0.07142857142857142,0.0,0.1144954128440367,0.0,17.637021530285065,6.114874551971326
6,0.005494505494505495,0.12386063581393722,0.21428571428571427,0.07142857142857142,0.6297247706422019,0.28623853211009176,4.3999999999999995,0.0
64,0.0,0.02590391533268342,0.07142857142857142,0.0,0.05724770642201835,0.0,10.177777777777777,11.129378531073446
8,0.0,0.02590391533268342,0.07142857142857142,0.0,0.05724770642201835,0.0,4.3999999999999995,0.0
