Nodes,Betweenness,PR,In-Degree,Out-Degree,In-Strength,Out-Strength,In-Harmonic,Out-Harmonic
1,0.20548780487804877,0.08438676451450099,0.1951219512195122,0.3170731707317073,0.07112047737335912,0.09245662058536687,23.48603098850054,0.0
4,0.0,0.008187063789539666,0.024390243902439025,0.0,0.0011853412895559854,0.0,74.58915597289214,132.65908279469855
83,0.010365853658536586,0.010945948585560781,0.024390243902439025,0.04878048780487805,0.004741365158223942,0.005926706447779927,39.232498297017855,16.58766769006126
3,0.0,0.010026320320220408,0.024390243902439025,0.024390243902439025,0.0035560238686679563,0.002370682579111971,0.0,1.0
85,0.015853658536585366,0.019744289809977958,0.04878048780487805,0.04878048780487805,0.02370682579111971,0.014224095474671825,55.63171005381662,0.0
86,0.0,0.014710815907346245,0.024390243902439025,0.0,0.004741365158223942,0.0,12.437621899703302,0.0
8,0.010365853658536586,0.013704833381581894,0.024390243902439025,0.04878048780487805,0.008297389026891899,0.004741365158223942,24.799006909545124,34.17483203992669
76,0.032926829268292684,0.02285308910869328,0.07317073170731708,0.024390243902439025,0.0336975595173773,0.008297389026891899,72.99814323607427,38.95428571428572
9,0.0,0.016004460222297505,0.024390243902439025,0.0,0.0035560238686679563,0.0,71.1593868674359,49.53554208919369
84,0.0,0.008187063789539666,0.024390243902439025,0.024390243902439025,0.0011853412895559854,0.016594778053783798,7.601960784313725,0.0
12,0.01524390243902439,0.05362231327434282,0.07317073170731708,0.14634146341463417,0.10259787384045697,0.14558005341206876,25.861081212950698,72.42537796067003
14,0.010365853658536586,0.09111308083884147,0.07317073170731708,0.07317073170731708,0.1447809717957668,0.072569227838372,26.07951204344489,16.83766769006126
18,0.0,0.008511686908361299,0.024390243902439025,0.0,0.003974379617923011,0.0,34.81316482723477,0.0
17,0.0,0.007889561216280296,0.024390243902439025,0.0,0.0019871898089615053,0.0,45.08986870595121,18.94374929882951
82,0.04939024390243903,0.09398403611984356,0.12195121951219512,0.07317073170731708,0.08700028766518852,0.030028646002084963,1.0,0.0
19,0.0,0.007267435524199294,0.0,0.024390243902439025,0.0,0.002502387166840414,43.85790736833955,25.63052089061469
87,0.1548780487804878,0.047212516162543725,0.07317073170731708,0.2682926829268293,0.058476836951428614,0.16265516584462691,45.35641997807161,0.0
22,0.0,0.007889561216280296,0.024390243902439025,0.0,0.0019871898089615053,0.0,44.46753108918272,20.08695791739811
16,0.0,0.02841970905495336,0.024390243902439025,0.024390243902439025,0.06756445350469117,0.02001909733472331,26.21581454215398,0.0
81,0.0,0.01588525185443491,0.04878048780487805,0.024390243902439025,0.024760462492947253,0.002502387166840414,12.417404852703207,0.0
38,0.0,0.007884848432808561,0.024390243902439025,0.0,0.002502387166840414,0.0,23.12563336565215,0.0
73,0.0,0.007884848432808561,0.024390243902439025,0.0,0.002502387166840414,0.0,12.437621899703302,0.0
37,0.09085365853658536,0.05733230743945998,0.12195121951219512,0.1951219512195122,0.19684191383070984,0.3068836625516107,40.64529488482497,22.601773436498494
24,0.0,0.02755328911025987,0.07317073170731708,0.024390243902439025,0.03396096869283418,0.009652064786384452,19.087912087912088,113.39655655451698
58,0.0024390243902439024,0.06601446436923217,0.024390243902439025,0.04878048780487805,0.055052517670489104,0.09652064786384454,12.437621899703302,0.0
96,0.0,0.058790447765871424,0.04878048780487805,0.024390243902439025,0.024666387787426934,0.009652064786384452,45.434603906650175,88.18245952750334
46,0.0,0.027240125313256924,0.024390243902439025,0.04878048780487805,0.007507161500521241,0.019304129572768905,10.797465461977003,5.172807093120707
105,0.0,0.010039302515367466,0.04878048780487805,0.0,0.008692502790077227,0.0,30.442581313975047,0.0
41,0.0,0.01984902497722852,0.04878048780487805,0.024390243902439025,0.07507161500521242,0.06756445350469117,69.16335489396329,32.04368959759615
21,0.0,0.012206738793073425,0.024390243902439025,0.0,0.02001909733472331,0.0,0.0,71.96217554067354
103,0.0,0.013444806622869978,0.024390243902439025,0.0,0.009652064786384452,0.0,12.437621899703302,0.0
104,0.0,0.007267435524199294,0.0,0.024390243902439025,0.0,0.009652064786384452,69.47941130860875,0.0
27,0.0,0.007884848432808561,0.024390243902439025,0.0,0.002502387166840414,0.0,4.471206571206571,0.0
95,0.0,0.017509088491073382,0.024390243902439025,0.0,0.06449334198175066,0.0,72.5956781887484,66.40335201126177
93,0.0,0.013607506408454685,0.024390243902439025,0.0,0.039924449798226604,0.0,0.0,6.277751235613396
42,0.0,0.009218226565508646,0.024390243902439025,0.0,0.012284446091762031,0.0,64.59374809910237,138.89084939196218
71,0.01707317073170732,0.013444806622869978,0.024390243902439025,0.024390243902439025,0.002502387166840414,0.028956194359153357,29.962610505493718,23.68752612467054
40,0.0,0.007884848432808561,0.024390243902439025,0.0,0.002502387166840414,0.0,64.96722418457429,155.83729314171003
44,0.0,0.01799678625140072,0.024390243902439025,0.024390243902439025,0.06756445350469117,0.019304129572768905,11.557069657172478,79.9440570199284
45,0.0,0.007267435524199294,0.0,0.024390243902439025,0.0,0.06756445350469117,4.471206571206571,0.0
65,0.0,0.007267435524199294,0.0,0.024390243902439025,0.0,0.06756445350469117,1.0,38.34837480628396
70,0.0,0.01186557685090115,0.024390243902439025,0.0,0.005926706447779927,0.0,0.0,16.617736762430923
