Nodes,Betweenness,PR,In-Degree,Out-Degree,In-Strength,Out-Strength,In-Harmonic,Out-Harmonic
1,0.6092307692307692,0.3159036431179849,0.6538461538461539,0.5,0.2091275817332782,0.06366773043879803,0.0,163.81782478074865
4,0.0,0.008317182267957367,0.038461538461538464,0.0,0.0004647279594072849,0.0,0.0,41.00031104042016
83,0.0,0.03083493963774793,0.07692307692307693,0.038461538461538464,0.006041463472294704,0.0004647279594072849,39.07008781914173,101.20513476848303
3,0.3384615384615385,0.10813562458492364,0.34615384615384615,0.34615384615384615,0.06259304703266869,0.04461388410309935,197.43946476731026,200.63836915920277
5,0.0,0.0337975712869314,0.038461538461538464,0.11538461538461539,0.006506191431701989,0.030672045320880803,46.90334689129634,16.78050093416948
85,0.0,0.05027640254729688,0.11538461538461539,0.11538461538461539,0.010688743066367551,0.0018589118376291396,18.41729157820693,17.061991838726772
2,0.0,0.02203739173971262,0.038461538461538464,0.07692307692307693,0.0037178236752582793,0.0055767355128874185,120.5177788303268,70.93816845728045
6,0.0,0.006357152343420904,0.0,0.038461538461538464,0.0,0.0032530957158509945,158.71292754130943,158.74071745773745
8,0.0,0.04334635276252857,0.15384615384615385,0.038461538461538464,0.007900375309923843,0.0009294559188145698,83.89754190705976,83.22744643478806
76,0.09384615384615384,0.08518154480721839,0.23076923076923078,0.15384615384615385,0.08643940044975498,0.023236397970364246,31.934630716095793,28.761310885303157
9,0.0,0.010008810160282062,0.07692307692307693,0.0,0.0018589118376291396,0.0,114.55258009036848,190.90262808616788
11,0.0,0.006357152343420904,0.0,0.07692307692307693,0.0,0.01905384633569868,0.0,71.41407224213638
84,0.0,0.006357152343420904,0.0,0.07692307692307693,0.0,0.0013941838782218546,18.91729157820693,0.0
13,0.0,0.008695271994999323,0.038461538461538464,0.038461538461538464,0.0013941838782218546,0.0009294559188145698,42.839268322061045,0.0
31,0.0,0.007136525560613711,0.038461538461538464,0.0,0.0004647279594072849,0.0,112.80229142729472,28.74537599957768
12,0.32,0.09810611925533763,0.2692307692307693,0.38461538461538464,0.021377486132735102,0.04972589165657948,122.62673004240332,188.8077247957575
14,0.0,0.01043207341208158,0.07692307692307693,0.038461538461538464,0.0023236397970364244,0.0004647279594072849,158.3405152415868,28.633574757341655
18,0.0,0.030517722076397913,0.038461538461538464,0.038461538461538464,0.014406566741625831,0.0037178236752582793,18.07393888446855,0.0
17,0.0,0.02584148277324107,0.038461538461538464,0.038461538461538464,0.011618198985182121,0.006970919391109273,39.09557693532266,16.830500934169482
25,0.0,0.008695271994999323,0.038461538461538464,0.038461538461538464,0.0013941838782218546,0.0004647279594072849,31.911374902142306,30.072423639922036
82,0.0,0.008317182267957367,0.038461538461538464,0.038461538461538464,0.0004647279594072849,0.0004647279594072849,107.01582437550813,99.6275600292538
19,0.0,0.029365552105921466,0.07692307692307693,0.07692307692307693,0.0055767355128874185,0.037033009265268015,365.90768127857126,175.05701141555534
78,0.0,0.010701364121219267,0.038461538461538464,0.038461538461538464,0.0013941838782218546,0.034854596955546366,113.59350021850351,16.63891491564985
77,0.0,0.011234640392383283,0.07692307692307693,0.07692307692307693,0.0013941838782218546,0.013941838782218547,38.64557693532266,29.28672981135485
87,0.0,0.006357152343420904,0.0,0.07692307692307693,0.0,0.013941838782218547,0.0,30.459661713863394
20,0.0,0.007411509566086721,0.038461538461538464,0.038461538461538464,0.0037178236752582793,0.034854596955546366,8.0,87.6718908792325
15,0.0,0.010277212192493834,0.038461538461538464,0.11538461538461539,0.0009294559188145698,0.06970919391109273,98.84431442289375,211.73968972855857
